"codeplas";"Al";"CO3";"Ca";"Cl";"EGV25_veld";"EGV_calc";"EGV_labo";"EGV_tit";"Fe";"HCO3_OEP";"K";"Mg";"Mn";"NH4";"NH4_N";"NO2";"NO2_N";"NO3";"NO3_N";"NPOC";"N_anorg";"Na";"O2_veld";"O2verz";"OH";"PO4";"PO4_P";"S";"SD_veld";"SO4";"SO4_S";"Si";"TN";"TP";"T_anion";"T_kation";"T_veld";"WD_veld";"ZS_105";"ZS_550";"absorptie_440";"alkaliniteit";"chl_a";"faeo";"pH_labo";"pH_veld";"sal_veld";"verschil_EGV_abs";"verschil_EGV_proc";"verschil_IC_abs";"verschil_IC_proc";"turbiditeit"
"ANTKAL0289";0,365714285714286;0,6;0,818571428571429;7,09571428571429;44,1857142857143;43,06;43,3142857142857;43,3142857142857;0,507142857142857;2,5;2,91428571428571;0,52;0,0414285714285714;0,0685714285714286;0,0532469547857143;0,01;0,00304414;0,304285714285714;0,0687371723571429;22,8471428571429;0,125028267142857;3,77;9,92428571428571;99,0285714285714;0,18;0,05;0,016307893;0,761428571428571;0,628571428571429;1,99571428571429;0,666126263428571;0,185714285714286;1,28571428571429;0,0254571428571429;0,353242857142857;0,3829;15,7142857142857;0,968571428571429;0,0125;0,0125;0,0628285714285714;0,0409701735;8,4;3,6;5,03;4,88985714285714;0;0,391428571428571;0,857142857142857;0,0297142857142857;4,68571428571429;NA
"ANTKAL0306";0,263333333333333;0,6;0,828333333333333;4,94833333333333;37,6;35,24;37,2166666666667;37,2166666666667;0,283333333333333;2,5;2,66333333333333;0,575;0,0633333333333333;0,05;0,0388259045;0,01;0,00304414;0,32;0,0722869793333333;25,4;0,114157023833333;2,66166666666667;10,1866666666667;99,5333333333333;0,18;0,05;0,016307893;0,828333333333333;0,655;1,61833333333333;0,540164664166667;0,175;1,43333333333333;0,02425;0,292016666666667;0,319533333333333;14,1833333333333;0,916666666666667;0,0125;0,0125;0,0721666666666667;0,0409701735;11,8333333333333;2,5;4,94333333333333;4,79533333333333;0;1,97666666666667;5,5;0,0275;4,76666666666667;NA
"ANTKAL0309";0,31;0,6;0,861666666666667;5,855;45,9666666666667;45,89;47,8;47,8;0,236666666666667;2,5;0,84;0,515;0,035;0,05;0,0388259045;0,01;0,00304414;0,635;0,143444474583333;14,975;0,185314519083333;3,865;10,8766666666667;104,333333333333;0,18;0,05;0,016307893;1,5;0,803333333333333;4,12166666666667;1,3757231865;0,355;1,03;0,015;0,315766666666667;0,339033333333333;13,35;0,883333333333333;0,0125;0,0125;0,0273833333333333;0,0409701735;6,06666666666667;2,5;4,53166666666667;4,40116666666667;0;1,91;3,775;0,0233333333333333;4,3;NA
"ANTKAL0330";0,20125;0,6;0,8775;7,52375;53,5625;52,61875;52,9375;52,9375;0,98125;2,5;1,18875;0,5475;0,0425;0,07875;0,061150799625;0,01;0,00304414;0,20875;0,0471559590625;19,915;0,1113508986875;4,24;9,22125;93,8375;0,18;0,05;0,016307893;1,35125;0,367142857142857;3,65375;1,21954272375;0,29875;1,32625;0,015;0,3673875;0,3938375;15,5;0,441428571428571;0,0214375;0,0125;0,0404;0,0409701735;7,975;7,975;4,51625;4,317125;0;4,01625;7,90875;0,03;4,525;NA
"ANTKAL0344";0,138333333333333;0,6;0,928333333333333;6,83;52,8333333333333;49,6216666666667;51,85;51,85;0,766666666666667;2,5;1,12333333333333;0,595;0,0333333333333333;0,05;0,0388259045;0,01;0,00304414;0,333333333333333;0,0752989368333333;17,855;0,117168981333333;4,19333333333333;10,3266666666667;97,7666666666667;0,18;0,05;0,016307893;1,68333333333333;0,454;4,375;1,46028037383333;0,793333333333333;1,485;0,015;0,355266666666667;0,37645;12,7666666666667;0,5;0,0125;0,0125;0,0353;0,0409701735;3,48333333333333;2,5;4,55;4,36733333333333;0;2,22833333333333;4,66166666666667;0,0211666666666667;3,56666666666667;NA
"ANTKAL0350";0,0966666666666667;0,6;0,79;4,805;48,6666666666667;39,4883333333333;45,3666666666667;45,3666666666667;0,425;2,5;1,19833333333333;0,49;0,0383333333333333;0,05;0,0388259045;0,01;0,00304414;0,935;0,21121351775;19,265;0,25308356225;2,64333333333333;10,2783333333333;100,183333333333;0,18;0,05;0,016307893;1,06333333333333;0,452;2,45;0,817757009333333;0,316666666666667;1,54666666666667;0,015;0,277416666666667;0,284316666666667;13,9666666666667;0,471666666666667;0,0125;0,0125;0,0393;0,0409701735;4,98333333333333;4,53333333333333;4,475;4,298;0;5,87833333333333;14,1866666666667;0,0166666666666667;3,31666666666667;NA
"ANTKAL0356";0,23625;0,6;1,50875;8,22125;54,925;52,1775;55,2;55,2;0,7375;2,5;2,7575;1,2625;0,04875;0,1125;0,087358285375;0,01;0,00304414;0,58625;0,1324320049375;37,82;0,2228344303125;4,77875;8,125;80,9375;0,18;0,3925;0,128016960125;1,0675;0,47;1,26625;0,4226468626875;0,175;4,4;0,221675;0,482475;0,519125;15,2125;0,54;0,0193125;0,0125;0,1139375;0,0409701735;20,1125;20,5875;5,1225;4,988375;0;3,0225;5,96875;0,036625;3,4375;NA
"ANTKAL0383";0,29375;0,6;0,9725;8,43;51,225;53,89125;54,05;54,05;1,41875;2,5;2,0325;0,57625;0,04875;0,205;0,159186208875;0,01;0,00304414;1,03875;0,2346503118125;30,8775;0,3968806606875;4,5275;9,655;98,3875;0,18;0,05;0,016307893;0,83375;0,355;1,4225;0,4747997329375;0,5975;2,3825;0,040725;0,399525;0,457325;15,7875;0,5325;0,0141875;0,0125;0,099575;0,0409701735;62,2;22,8625;4,60125;4,4485;0;1,03375;1,995;0,057875;7;NA
"ANTKAL0384";0,11;0,6;0,96125;5,60625;40,35;35,9775;37,3333333333333;37,2;0,70125;2,5;1,17875;0,56125;0,05875;0,0575;0,0446497901875;0,01;0,00304414;0,52375;0,118313454375;21,265;0,1660073845625;3,22875;8,6025;86,275;0,18;0,05;0,016307893;0,5;0,884285714285714;0,935;0,312082777125;0,37125;1,79625;0,0300625;0,279;0,3188125;15,325;1,25714285714286;0,0125;0,0125;0,0574875;0,0409701735;13,5375;7,3;4,8575;4,9615;0;2,56;6,77875;0,03975;6,3625;NA
"ANTKAL0385";0,157142857142857;0,6;0,95;7,12285714285714;49,8857142857143;52,3557142857143;49,6;49,6;1,55;2,5;1,93428571428571;0,598571428571429;0,0414285714285714;0,334285714285714;0,259578905214286;0,01;0,00304414;0,488571428571429;0,110366727285714;19,3185714285714;0,3729897725;3,94142857142857;9,82857142857143;96,6142857142857;0,18;0,05;0,016307893;1,52714285714286;0,407142857142857;4,60285714285714;1,53633415985714;0,314285714285714;1,69285714285714;0,0285714285714286;0,3884;0,427214285714286;14,3857142857143;0,505714285714286;0,0173571428571429;0,0125;0,0294;0,0409701735;6,95714285714286;6,72857142857143;4,76285714285714;4,74414285714286;0;3,97285714285714;8,51714285714286;0,0414285714285714;5,6;NA
"ANTKAL0386a";0,18875;0,6;1,69;7,50125;55,0375;53,8525;54,58125;54,5875;0,30875;2,5;1,3675;0,70875;0,04;0,0975;0,0757105139375;0,01;0,00304414;1,04625;0,23634453775;9,96625;0,3150991916875;4,515;9,845;99,3625;0,18;0,05;0,016307893;2,40125;0,575;6,79625;2,268441255125;0,175;1,19428571428571;0,0188625;0,4131625;0,4231875;16,075;0,585;0,0125;0,0125;0,0246375;0,0409701735;17,375;5,3375;4,8325;4,699625;0;2,03125;3,66375;0,013375;1,8;NA
"ANTKAL0386b";0,24375;0,6;1,055;7,405;52,0375;50,19875;50,75;50,75;0,68125;2,5;1,31375;0,55875;0,04375;0,20375;0,1582155613125;0,01;0,00304414;0,29875;0,0674866720625;17,88125;0,228746373375;4,30125;9,8875;101,9;0,18;0,05;0,016307893;1,515;0,42875;4,16125;1,388935247;0,175;1,2975;0,0179625;0,3697625;0,3993875;16,95;0,52;0,0125;0,0125;0,0492125;0,0409701735;4,0375;3,3875;4,615;4,48325;0;2,39375;4,4575;0,033;4,85;NA
"ANTKAL0387";0,16875;0,6;0,7775;7,2025;53,3875;50,7675;53,4625;53,4625;0,26875;2,5;1,215;0,59;0,04375;0,13625;0,1058005900625;0,01;0,00304414;0,78375;0,177046625125;12,36375;0,2858913551875;4,4175;10,1125;96,1625;0,18;0,05;0,016307893;1,615;0,602857142857143;4,7675;1,591288384375;0,19375;1,1475;0,020725;0,3626;0,3703125;13,575;0,697142857142857;0,0125;0,0125;0,0314375;0,0409701735;6,4125;5,5625;4,6125;4,4;0;2,695;5,2575;0,0155;2,525;NA
"ANTKAL0478";0,1525;0,6;0,82125;3,38875;33,175;32,015;32,0875;32,0875;1,485;2,5;1,10375;0,5875;0,04875;0,23875;0,185393694625;0,01;0,00304414;0,2575;0,058168428625;29,99125;0,24660626325;2,32;7,34;74,15;0,18;0,06375;0,020792563625;0,7075;0,33375;1,32;0,440587450125;0,40125;1,935;0,0409375;0,25705;0,315425;16,75;0,465;0,0210625;0,0125;0,07305;0,0409701735;21,5;26,9125;4,8525;4,696125;0;3,1425;10,385;0,058375;10,3;NA
"ANTKAL0482";0,453333333333333;0,6;1,10333333333333;5,84666666666667;57,65;52,7416666666667;57,0833333333333;57,0833333333333;0,905;2,5;1,73666666666667;0,573333333333333;0,0516666666666667;0,183333333333333;0,14236165025;0,01;0,00304414;0,62;0,1400560225;32,5383333333333;0,28546181275;3,42666666666667;8,53;77,35;0,18;0,05;0,016307893;1,315;0,366;3,07166666666667;1,02525589666667;0,848333333333333;1,665;0,03345;0,35845;0,41655;11,55;0,592;0,0125;0,0125;0,105316666666667;0,0409701735;5,98333333333333;4,75;4,44666666666667;4,244;0;4,34166666666667;7,96333333333333;0,058;7,53333333333333;NA
"ANTKAL0483";0,328333333333333;0,6;0,791666666666667;4,70666666666667;43,9666666666667;40,9433333333333;43,35;43,35;1,00833333333333;2,5;1,12333333333333;0,416666666666667;0,045;0,186666666666667;0,144950044;0,01;0,00304414;0,446666666666667;0,100900575333333;27,4333333333333;0,248894759333333;2,625;8,57333333333333;76,9166666666667;0,18;0,0583333333333333;0,0190258751666667;0,64;0,336;1,43333333333333;0,478415665333333;0,535;1,41833333333333;0,0376333333333333;0,267566666666667;0,324283333333333;11,5333333333333;0,492;0,0125;0,0125;0,101733333333333;0,0409701735;7,66666666666667;3,78333333333333;4,455;4,30383333333333;0;2,41;5,28166666666667;0,0566666666666667;9,25;NA
"ANTKAL0492";0,041875;0,6;0,40625;4,1125;36,575;30,32875;32,0333333333333;33,2714285714286;0,12375;2,5;0,435;0,3725;0,0475;0,05;0,0388259045;0,01;0,00304414;0,43;0,097135628375;14,85;0,139005672875;2,2575;10,3525;104,7;0,18;0,05;0,016307893;0,5;0,6725;0,99125;0,3308578105;0,175;1,03125;0,015;0,1999125;0,2014125;16,0125;0,6725;0,0125;0,0125;0,022925;0,0409701735;3,0375;3,4625;4,53375;4,31675;0;2,37375;7,3425;0,00775;1,875;NA
